emp_no,first_name,last_name,title,from_date,to_date
293181,Shaibal,Stanfel,Senior Staff,1992-08-08,1994-07-21
293183,Guangming,Butterworth,Engineer,1998-05-03,1999-12-24
293193,Karlis,Baez,Senior Engineer,1991-03-04,1992-08-20
293222,Masaru,Yurov,Staff,1998-11-15,2001-09-16
293258,Hyuncheol,Anguita,Senior Staff,1989-11-25,1992-01-04
293302,Ayakannu,Senzako,Engineer,1987-02-04,1988-04-26
293318,Shooichi,Rusmann,Senior Engineer,1987-09-26,1998-05-07
293324,Lubomir,Stassinopoulos,Engineer,1988-01-28,1993-10-29
293334,Sungwon,Schaaf,Senior Engineer,1999-06-16,2000-05-31
293341,Denis,Lienhardt,Senior Engineer,1997-04-04,1999-10-20
293390,Jungsoon,Bultermann,Engineer,1990-01-03,1993-12-18
293391,Persi,Poulakidas,Senior Engineer,1996-02-15,1997-07-06
293398,Badri,Standera,Senior Engineer,1987-09-24,1993-03-22
293404,Basant,Sadowski,Engineer,1998-02-08,2002-02-06
293411,Bogdan,Brookman,Technique Leader,1996-11-04,2001-10-21
293421,Jiang,Schmezko,Assistant Engineer,1996-12-10,1997-07-01
293434,Sachio,Ghandeharizadeh,Senior Staff,1994-09-16,2001-11-04
293450,Vatsa,Farris,Staff,1994-04-20,2001-01-04
293475,Palash,Azadmanesh,Engineer,1991-05-07,1995-11-27
293480,Georg,Stanfel,Assistant Engineer,1996-08-01,1998-09-25
293489,Lucien,Grandbois,Engineer,1998-04-23,1998-11-25
293510,Becky,Yurek,Engineer,1994-05-28,2002-03-24
293519,Foong,Bugrara,Senior Staff,1999-07-16,2001-05-28
293524,Seongbin,Trumbly,Staff,1998-11-13,2000-01-20
293534,Pascal,Mamelak,Engineer,1992-08-24,1996-06-26
293559,Mingdong,Cools,Senior Engineer,1993-07-10,1997-05-29
293576,Munehiro,Kragelund,Senior Engineer,1985-02-09,1994-10-30
293596,Edwin,Waterhouse,Engineer,1989-04-06,1996-07-23
293620,Mabhin,Hegner,Staff,1991-11-03,1993-08-07
293629,LiMin,Schaft,Senior Staff,1999-04-29,1999-11-22
293647,Martina,Lindqvist,Staff,1988-06-24,1995-04-09
293661,Oldrich,Takkinen,Senior Staff,1996-01-24,1996-06-14
293679,Chinhyun,Coullard,Staff,1994-06-24,1996-08-16
293693,Tokuyasu,Baumann,Senior Staff,1993-04-23,1994-12-18
293698,Luerbio,Biran,Staff,1990-05-22,1992-08-18
293703,Serap,Munawer,Senior Staff,1987-03-22,1988-05-25
293717,Abdulah,Tibblin,Senior Engineer,1987-12-24,2002-03-22
293727,Vishv,Radwan,Senior Staff,1999-06-10,2000-03-28
293776,Mariangiola,Waterhouse,Senior Staff,1987-01-05,2000-09-19
293809,Jianhua,Michaeli,Engineer,1985-08-14,1990-07-07
293814,Barton,Bach,Staff,1998-08-23,2001-10-16
293834,Kotesh,Thummel,Senior Staff,1993-02-24,1999-11-01
293841,Mong,Zeidenstein,Staff,1994-07-15,1995-02-16
293871,Salvador,Schaap,Senior Engineer,1995-06-25,2001-06-13
293875,Elrique,Doering,Senior Engineer,1992-12-11,2002-06-19
293883,Arif,Worfolk,Senior Engineer,1995-03-15,1999-12-20
293904,Bernt,Rahier,Senior Staff,1998-05-16,2002-04-22
293916,Goncalo,Steinauer,Senior Staff,1999-05-11,2000-09-02
293925,Oscar,Matzat,Senior Engineer,1988-04-27,1994-09-30
293928,Tremaine,Yavatkar,Engineer,1995-03-15,1995-11-12
293936,Filipe,Orsini,Assistant Engineer,1995-11-03,1999-03-27
293943,Shaleah,Solares,Senior Staff,1997-10-06,1998-06-18
293974,Danel,Schonegge,Assistant Engineer,1999-10-01,2000-11-17
293994,Zeljko,Schicker,Senior Staff,1991-08-07,2001-02-08
294048,Uma,Picht,Engineer,1999-02-01,1999-06-25
294059,Marke,Pettit,Senior Engineer,1990-03-10,1992-04-07
294110,Phule,Ebeling,Senior Staff,1993-11-03,1997-09-07
294131,Percy,Ghemri,Engineer,1996-04-14,1998-08-01
294170,Valeri,Improta,Senior Staff,1991-09-27,1998-01-07
294172,Dulce,Dengi,Senior Staff,1988-09-24,2001-09-05
294193,Subhankar,Pettey,Senior Staff,1994-05-01,1996-08-02
294215,Zhongwei,Pappas,Senior Engineer,1985-08-09,1993-12-05
294217,Guozhong,Barvinok,Engineer,1997-03-29,1997-11-12
294232,Kasturi,Salvesen,Staff,1988-12-10,1990-10-20
294247,Babette,Spelt,Senior Engineer,1994-05-27,2002-03-22
294267,Shietung,Kawashimo,Senior Staff,1999-02-16,2001-09-08
294329,Brewster,Dichev,Staff,1995-01-03,2000-12-12
294338,Karsten,Openshaw,Senior Engineer,1991-09-09,1999-03-30
294352,Hercules,Bain,Senior Staff,1996-06-22,2000-10-18
294353,Mark,Vanwelkenhuysen,Senior Engineer,1995-06-22,1999-11-21
294361,Gritta,Danecki,Technique Leader,1994-03-24,2001-12-02
294364,Anneke,Senzako,Staff,1989-07-01,1990-08-14
294375,Ebru,Vandervoorde,Staff,1985-09-24,1991-07-05
294403,Valeri,Luga,Senior Engineer,1987-02-18,1997-03-09
294428,Woody,Koyama,Engineer,1997-04-19,2001-05-11
294442,Gita,Rothenberg,Senior Staff,1989-02-19,1991-06-26
294445,Beshir,Hofman,Staff,1996-03-12,1997-12-14
294453,Xuejia,Dymetman,Staff,1992-03-02,1997-09-13
294473,Fumiko,Cappelletti,Engineer,1988-09-29,1990-09-12
294481,Berry,Brookner,Staff,1986-05-28,1986-07-31
294493,Chinya,Alencar,Engineer,1987-12-19,1990-03-11
294508,Bartek,Lammel,Senior Engineer,1993-05-11,1995-05-29
294536,Mahmut,Jullig,Senior Staff,1993-10-29,1998-10-08
294614,Ashish,Molenkamp,Senior Engineer,1989-02-25,2002-01-28
294624,Tze,Atrawala,Senior Staff,1995-10-14,1998-11-24
294646,Naraig,Sudkamp,Senior Engineer,1990-03-16,2000-06-30
294657,Vugranam,Selenyi,Staff,1993-10-14,1997-08-10
294679,Dinkar,Gelosh,Senior Staff,1992-02-26,1992-08-13
294686,Shay,Stafford,Senior Staff,1995-11-16,1996-01-19
294693,Kwun,Binding,Engineer,1997-05-22,1999-03-25
294760,Xiadong,Dehkordi,Engineer,1987-12-22,1992-04-26
294774,Xinyu,Tagansky,Staff,1997-01-21,2000-10-06
294781,Jeanna,Brookman,Senior Engineer,1986-09-06,1995-09-01
294804,Dayanand,Peris,Engineer,1998-03-19,1998-08-28
294818,Jiang,Peha,Engineer,1995-11-23,1999-10-28
294853,Kristine,Bratten,Senior Staff,1994-10-18,1998-05-03
294893,Hironoby,Marwedel,Senior Staff,1993-02-07,2000-09-14
294927,Zdislav,Chandrasekhar,Engineer,1998-11-12,2001-01-04
294936,Kotesh,Brodal,Senior Staff,1999-02-10,1999-08-27
294944,Chriss,Pappas,Staff,1987-08-25,1991-04-02
294951,Nidapan,Flowers,Senior Engineer,1985-07-27,1992-08-11
294958,Constantine,Zuberek,Staff,1986-12-04,1990-09-04
295010,Heeju,Jonsson,Assistant Engineer,1999-08-01,2001-07-25
295037,Kazuhiko,Rosis,Staff,1999-07-16,2001-08-12
295055,Kersti,Strehl,Staff,1995-09-27,2000-06-14
295070,Mari,Weedon,Senior Staff,2001-11-15,2002-05-06
295101,Jianhua,Asmuth,Engineer,1992-09-20,1995-03-08
295109,Mandell,Berstel,Staff,1992-09-13,1992-12-10
295115,Mabo,Kitsuregawa,Technique Leader,1996-08-16,1999-03-17
295142,Nigel,Papsdorf,Senior Engineer,2001-07-14,2002-06-29
295161,Gill,Sury,Senior Engineer,1998-09-13,1999-10-08
295163,Honesty,Plumb,Senior Engineer,1996-04-28,2001-11-03
295190,Shigeu,Bach,Senior Engineer,1992-09-10,1993-05-04
295195,Heeju,Khasidashvili,Staff,1997-05-26,1997-10-12
295208,Alassane,Mellouli,Senior Staff,1994-05-07,2000-11-04
295209,Vivian,Bratsberg,Staff,1991-09-20,1992-12-06
295227,Navin,Marquardt,Senior Engineer,1991-09-26,2002-03-19
295292,Padma,Rijsenbrij,Senior Engineer,1994-12-10,2001-02-21
295318,Spyrose,Hatcliff,Senior Staff,1999-06-06,2001-07-04
295324,Shen,Soicher,Senior Engineer,1995-06-01,1997-08-29
295336,Zongyan,Moffat,Technique Leader,1993-09-04,1994-03-31
295339,Vivian,Pouyioutas,Assistant Engineer,1987-06-04,1989-02-01
295342,Serge,Erdi,Staff,1996-08-25,1999-07-03
295374,Georgy,Mundy,Staff,1997-08-24,2000-06-25
295394,Rimon,Fiutem,Senior Engineer,1985-11-10,1993-06-27
295417,Genevieve,Isaac,Senior Staff,1988-12-24,1998-10-27
295425,Boutros,Randi,Technique Leader,1999-09-29,2000-07-12
295445,Phillip,Sudbeck,Staff,1998-04-12,2001-06-12
295463,Masami,Rodham,Staff,1992-08-22,1995-07-25
295483,Deborah,Raoux,Senior Staff,1995-09-22,1998-07-21
295516,Jaewon,Denna,Engineer,1991-08-31,1999-07-24
295517,Siddarth,Majewski,Senior Staff,1992-10-25,1997-05-01
295528,Tonny,Ventosa,Senior Engineer,1988-10-05,1992-02-28
295567,Vitali,Pillow,Technique Leader,1996-04-01,1997-09-20
295577,Guther,Baumann,Engineer,1995-09-11,1999-07-26
295578,Xiaoqiu,Conte,Engineer,1995-08-03,1999-09-03
295593,Kwangyoen,Baba,Senior Engineer,1995-03-04,1997-11-26
295599,Gila,Pesch,Senior Staff,1993-02-07,1997-06-22
295604,Baruch,Lorch,Engineer,1995-11-01,1996-02-13
295624,Menkae,Denos,Staff,1995-09-14,1997-04-25
295660,Patricia,Zockler,Staff,1996-11-19,2001-09-21
295680,Quingbo,Nyrup,Engineer,1996-11-23,1998-08-23
295691,Sumali,Shobatake,Staff,1990-06-30,1991-12-03
295696,Rosita,Serra,Engineer,1988-03-10,1995-04-19
295701,Berto,Hegner,Senior Engineer,1987-12-19,1998-05-16
295720,Mingsen,Chelton,Staff,1996-11-12,2000-12-19
295754,Uriel,Decleir,Senior Staff,1994-10-19,1998-07-07
295766,Denny,Neiman,Senior Staff,1993-07-06,1993-10-17
295768,Nadjib,Kawashimo,Senior Staff,1997-10-12,2000-06-30
295786,Naftaly,Petersohn,Technique Leader,1994-10-09,1999-05-29
295801,Shaibal,Budinsky,Senior Staff,1988-07-11,1989-11-14
295826,Prasadram,Leaver,Engineer,1995-11-02,1997-08-25
295854,Tse,Munro,Staff,1994-07-02,1999-12-18
295894,Duro,Peral,Staff,1992-06-05,1994-09-11
295904,Marlo,Griswold,Staff,1991-12-08,1992-10-15
295922,Tse,Motley,Staff,1997-06-25,2001-05-08
295936,Mototsugu,Malinowski,Senior Engineer,1998-07-30,2001-02-27
295938,Ziva,Beilner,Senior Engineer,1998-09-13,2002-01-09
295946,Woody,Nannarelli,Staff,1997-02-15,1998-07-01
295947,Pranav,Isard,Engineer,1999-03-09,2001-04-23
295964,Lein,Shigei,Senior Staff,1991-12-25,1993-06-19
295973,Fai,Hiroyama,Staff,1988-12-05,1996-10-01
296014,Yuriy,Bach,Assistant Engineer,1999-04-14,2000-08-26
296019,Vitali,Piazza,Senior Staff,1994-09-29,1997-02-25
296021,Arno,Lally,Technique Leader,1986-11-21,2000-05-15
296029,Randi,Hedayat,Staff,1989-09-14,1992-06-13
296052,Charlene,Lyonns,Staff,1998-04-22,2002-02-20
296086,Aamer,Solares,Senior Staff,1996-11-12,1997-12-20
296108,Marsha,Karnin,Senior Staff,2000-02-06,2001-04-04
296113,Sashi,Lampe,Senior Staff,1996-10-12,2000-02-19
296124,Yuriy,Swift,Senior Staff,1995-03-23,2001-06-28
296135,Xuejun,Brookman,Staff,1993-04-04,1996-06-12
296200,Huican,Ranze,Staff,1997-02-25,2000-01-28
296203,Douadi,Maquelin,Senior Staff,1998-10-04,2000-10-03
296220,Marke,Luiz,Engineer,1989-09-02,1991-09-28
296240,Brewster,Ranka,Senior Engineer,1998-09-08,2000-07-16
296245,Christophe,Murtha,Staff,1996-05-19,1999-08-15
296283,Tianruo,Molberg,Senior Engineer,1995-09-24,1996-10-20
296323,Aron,Emiris,Staff,1988-01-12,1993-07-20
296343,Khalid,Suomi,Engineer,1995-03-23,1997-09-19
296346,Arif,Osgood,Staff,1994-03-27,1999-10-13
296353,Prodip,Lambe,Staff,1993-02-25,1997-07-26
296356,Rafael,Aloisi,Staff,1998-12-04,2000-12-21
296359,Feixiong,Suri,Senior Engineer,1993-10-21,1996-11-28
296366,Weijing,Bolotov,Senior Staff,1993-01-13,2000-09-07
296368,Annemarie,Warwick,Senior Staff,1988-08-18,1994-01-19
296372,Zita,Rijckaert,Staff,1998-08-22,2000-10-28
296386,Weijing,Petereit,Senior Engineer,1993-03-02,1993-07-16
296390,Monique,Stifter,Senior Engineer,1997-09-27,2000-03-04
296415,Ravishankar,Montemayor,Senior Staff,2000-02-14,2000-03-22
296479,Henk,Gulik,Engineer,1996-01-11,1996-03-16
296501,Ravishankar,Rosay,Senior Staff,1995-07-24,1996-09-09
296505,Mokhtar,Lalonde,Senior Engineer,1996-11-16,2001-09-25
296520,Divine,Bugaenko,Senior Engineer,1994-01-17,1998-12-02
296546,Berhard,Schreiter,Staff,1997-09-30,2001-07-21
296553,Arie,Sommer,Staff,1998-09-17,1999-12-18
296566,Masako,Muchinsky,Staff,1999-06-09,2000-11-06
296607,Persi,Luef,Senior Staff,1993-06-11,2001-12-29
296615,Nagui,Leijenhorst,Senior Engineer,1993-05-07,2002-07-27
296638,Ayonca,Kranzdorf,Assistant Engineer,1997-11-09,2000-02-12
296650,Margareta,Spieker,Senior Engineer,1987-03-06,2001-08-19
296668,Jianwen,Veeraraghavan,Engineer,1987-04-11,1989-05-29
296677,Rafael,Perng,Engineer,1999-02-05,2002-04-05
296678,Boutros,McClurg,Staff,1985-05-11,1985-05-23
296684,Debatosh,Falco,Engineer,1990-11-07,1993-03-26
296713,Randy,Badr,Staff,1996-07-08,1999-12-26
296722,Petter,Constantine,Senior Engineer,1985-11-16,1989-12-11
296731,Bader,Pietrzykowski,Assistant Engineer,1997-01-27,2000-08-09
296738,Berna,Bridgland,Senior Staff,1991-12-07,1996-12-02
296762,Faiza,Panienski,Senior Staff,1992-07-06,1993-08-19
296770,Adas,Miyakawa,Engineer,1985-11-15,1986-11-18
296777,Divier,Marrakchi,Senior Engineer,1992-07-26,2001-06-13
296803,Yinghua,Rosiles,Senior Staff,1996-12-06,2002-07-08
296810,Margareta,Beidas,Staff,1986-04-18,1993-12-16
296811,Moriyoshi,Engberts,Senior Staff,1996-09-21,1999-12-02
296859,Gunilla,Heiserman,Engineer,1994-01-28,1998-01-02
296878,Ennio,Salinas,Staff,1997-07-14,2000-08-24
296898,Noritoshi,Maginnis,Assistant Engineer,1986-11-28,1989-05-01
296901,Margo,Ranai,Senior Staff,1993-09-03,1997-04-19
296908,Youjian,Makinen,Engineer,1994-02-01,1995-03-09
296917,Barry,Gerteisen,Senior Engineer,1989-04-29,1995-12-15
297050,Kersti,Mattern,Engineer,1991-05-27,1993-12-30
297080,Saniya,Cooley,Staff,1990-06-11,1997-08-01
297163,Shigeaki,Lorcy,Engineer,1985-05-08,1987-08-14
297165,Zissis,Sambasivam,Engineer,1995-01-09,1999-09-30
297180,Shrikanth,Krybus,Staff,1988-04-28,1994-07-31
297231,Renee,Weedman,Staff,1986-12-26,1992-01-09
297302,Chenye,Veldwijk,Staff,1996-09-02,1998-11-27
297309,Sudharsan,Miculan,Senior Staff,1988-05-16,1997-07-04
297315,Georgi,Irland,Staff,1993-02-02,1994-09-13
297321,Remko,Wegerle,Assistant Engineer,1988-06-25,1988-10-08
297331,Alenka,Lortz,Senior Staff,1991-09-13,1994-05-02
297337,Marsja,Rosca,Engineer,1996-04-27,1998-09-16
297340,Lucian,Famili,Staff,1986-12-03,1987-08-14
297383,Keung,Chaudhuri,Engineer,2000-09-10,2002-01-27
297392,Vishwani,Polupanov,Engineer,1997-10-03,1998-03-05
297394,Masato,Magliocco,Staff,1998-12-23,2000-10-07
297399,Edwin,Negoita,Staff,1999-05-29,2000-07-04
297430,Kolar,Fordan,Staff,1999-04-18,2001-07-09
297454,Elgin,Pintelas,Senior Staff,1998-12-16,2001-11-07
297470,Candido,Cesareni,Senior Staff,1993-03-15,1993-10-16
297479,Bingning,Luiz,Senior Engineer,1992-12-23,2000-01-02
297481,Tetsurou,Stavenow,Assistant Engineer,2000-01-30,2001-04-14
297492,Garnik,Olano,Engineer,1996-07-27,1997-03-20
297528,Beshir,Meszaros,Technique Leader,1997-08-18,1998-07-04
297534,Alper,Kakkar,Senior Engineer,1991-04-23,1994-06-05
297539,Adit,Manderick,Senior Engineer,1996-01-13,2001-10-04
297562,Pohua,Manders,Engineer,1994-10-20,1996-01-06
297579,Shen,Kavraki,Senior Staff,1992-09-03,1998-03-17
297595,DAIDA,Murillo,Senior Staff,1987-08-27,2002-01-09
297599,Michaela,Giarratana,Assistant Engineer,1997-06-04,1999-10-21
297611,Gaetan,Lalonde,Senior Engineer,1998-01-06,1998-12-28
297619,Mostafa,Cincotta,Staff,1991-07-02,1993-12-14
297620,Alexius,Lubachevsky,Engineer,1986-06-22,1990-10-21
297635,Chandrasekaran,Gecsei,Staff,1994-07-29,2001-02-10
297643,Valdiodio,Hopewell,Staff,1996-11-23,1999-07-05
297654,Limsoon,Fairtlough,Engineer,1989-04-21,1989-05-05
297704,Kiam,Vingron,Senior Engineer,1992-09-18,1995-11-13
297742,Mari,Hofstetter,Senior Engineer,1987-05-30,1989-01-15
297762,Nevin,Thimonier,Senior Staff,2000-12-31,2001-04-12
297779,Percy,Rajaraman,Staff,1992-08-25,1997-01-05
297793,Harjit,Fiutem,Staff,1996-10-12,1998-07-30
297810,Jinpo,Baig,Senior Staff,1990-04-26,2000-01-03
297843,Kazunori,Breugel,Staff,1996-08-21,2001-04-18
297852,Fusako,Braccini,Senior Engineer,2001-03-24,2001-04-19
297856,Gopalakrishnan,Hainaut,Senior Staff,1990-08-06,1993-09-09
297862,Constantine,Moehrke,Staff,1995-12-24,1999-12-31
297883,Huan,Roohalamini,Senior Staff,1989-04-17,1995-01-01
297890,Berna,Kirkerud,Staff,1994-12-18,1998-05-10
297912,Kankanahalli,Kobara,Senior Engineer,1994-10-26,1996-01-19
297923,Mari,Benzmuller,Senior Staff,1990-10-27,1994-04-20
297936,Seongbin,Takkinen,Senior Staff,1994-08-31,2000-12-21
297951,Shen,Cappelletti,Senior Engineer,1992-03-11,1999-10-14
297967,Toshimo,Biron,Senior Engineer,1989-06-20,1991-08-11
297975,Izaskun,Barreiro,Senior Engineer,1999-12-08,2002-07-02
297992,Brewster,Sridhar,Senior Staff,1991-08-13,1992-08-29
298011,Jeanne,Kinley,Senior Engineer,1997-06-05,2002-03-29
298022,Ronghao,Gadepally,Staff,1992-05-15,1992-09-23
298083,Ipke,Ruther,Staff,1990-11-23,1998-08-25
298100,Uno,Luders,Engineer,1989-03-06,1994-07-31
298105,Yuuichi,Condotta,Engineer,1985-06-01,1988-01-21
298114,Doowon,Kemmerer,Engineer,1987-10-03,1993-03-26
298130,Vugranam,Aloia,Senior Staff,1993-10-08,1999-09-20
298149,Narain,Bultermann,Senior Staff,1990-10-05,2001-11-17
298175,Fusako,Molenkamp,Senior Staff,1997-03-19,2000-01-30
298183,Yinghua,Hebden,Staff,1994-10-01,1994-10-26
298212,Sudharsan,Penn,Staff,1989-01-08,1989-03-18
298213,Lenore,Rajcani,Staff,1992-08-08,1994-10-27
298217,Khosrow,Falby,Senior Staff,1999-02-27,2000-07-16
298224,Val,Schmiedel,Staff,1994-04-27,1994-09-20
298236,Jackson,Frijda,Staff,1987-09-24,1990-06-09
298241,Mohd,Wendorf,Engineer,1993-07-06,1994-04-12
298272,Kazuhito,Whitcomb,Engineer,1999-05-10,2001-01-29
298287,Kwangyoen,Hopewell,Engineer,1987-02-15,1990-02-19
298314,Ravishankar,Murtagh,Engineer,1994-11-28,1995-05-25
298318,Navin,Pashtan,Technique Leader,1985-03-01,1995-04-06
298327,Morris,Klassen,Engineer,1995-04-21,1996-09-03
298351,Vidar,Tempesti,Senior Engineer,1991-06-11,1996-02-01
298376,Atreyi,Selenyi,Senior Engineer,1995-12-20,1998-12-05
298387,Masali,Albarhamtoshy,Senior Engineer,1986-06-13,2000-10-20
298398,Kotesh,Murtafg,Staff,1997-05-06,2000-03-17
298432,Marjo,Crelier,Senior Engineer,1994-03-07,1999-07-30
298440,Shao,Luiz,Senior Staff,1991-07-20,1995-03-05
298450,Chikara,Narahari,Staff,1988-04-28,1988-08-15
298512,Remko,Babu,Staff,1997-12-19,2000-11-25
298513,Giao,Collavizza,Engineer,1993-10-21,1996-10-28
298521,Jianhui,Terlouw,Engineer,1990-07-01,1998-09-29
298546,Shuichi,Werthner,Senior Engineer,1986-06-18,1988-11-24
298552,Paris,Rosaz,Engineer,1994-12-01,1996-08-25
298560,Jovan,Vernadat,Senior Engineer,1994-09-15,1996-10-05
298585,Cedric,Condotta,Engineer,1990-02-06,1994-08-02
298598,Bouchung,Vandervoorde,Staff,1988-10-14,1994-08-26
298607,Sailaja,Bultermann,Technique Leader,1991-03-07,1992-12-27
298649,Gina,Miyakawa,Senior Engineer,1998-09-02,2000-03-27
298679,Ult,Hebden,Staff,1995-09-28,2000-10-10
298687,Xinglin,Tetzlaff,Engineer,1985-10-27,1991-01-17
298692,Chirstian,VanScheik,Staff,1985-08-17,1989-09-17
298708,Janalee,Luders,Assistant Engineer,1992-05-25,1997-12-01
298721,Dannz,Dengi,Senior Staff,1991-10-03,1998-02-21
298733,Tesuro,Macedo,Engineer,1996-07-20,2000-01-07
298735,Mamdouh,Gischer,Staff,1998-10-25,2000-05-03
298750,Maia,Hockney,Senior Staff,1995-09-05,1997-10-18
298754,Vatsa,Garnham,Engineer,1999-10-18,2002-03-05
298761,Owen,Schicker,Senior Staff,1993-11-14,2001-10-17
298806,Hein,Chenney,Senior Engineer,1995-04-09,1998-08-23
298836,Masaru,Chaudhury,Senior Staff,1989-11-11,1994-07-06
298854,Geraldo,Staelin,Engineer,1987-10-14,1994-11-15
298887,Chenyi,Vadhan,Senior Engineer,1992-04-19,2001-03-21
298899,Indrajit,Godskesen,Senior Staff,1999-03-05,2001-07-24
298908,Nahla,Leijenhorst,Senior Staff,1988-10-23,1990-11-22
298913,Katsuo,Raney,Staff,1994-09-14,1994-11-10
298915,Djenana,Schwartzbauer,Senior Engineer,1998-01-04,1999-06-27
298917,Quingbo,Speel,Technique Leader,1988-01-15,1996-12-04
298922,Kwangyoen,Schieder,Staff,1996-06-20,1997-07-08
298935,Sungwon,Veccia,Senior Staff,1990-09-25,1996-03-17
298942,Sivanarayana,Gniady,Staff,1996-06-03,1997-01-13
298954,Tua,Casley,Engineer,1998-06-27,2000-06-20
298967,Tsutomu,Felder,Senior Staff,1994-01-26,1994-06-23
298976,Ramachenga,Figueira,Senior Engineer,1994-12-28,1995-01-08
298985,Bodh,Ermel,Engineer,1997-05-07,1997-11-11
299007,Kerryn,Erbe,Engineer,1991-10-14,1992-10-23
299036,Geoffrey,Wolniewicz,Senior Staff,1996-04-24,1998-12-07
299080,Marco,Stanger,Engineer,1987-07-14,1990-08-25
299087,Kensyu,Zuberek,Senior Staff,1999-02-19,1999-06-22
299089,Otilia,Katiyar,Assistant Engineer,1998-08-21,2001-10-16
299102,Fayez,Siepmann,Senior Staff,1993-11-27,1994-10-11
299108,Mayumi,Argence,Staff,1992-06-24,1993-12-20
299114,Emran,Thisen,Senior Staff,1986-08-13,1998-06-13
299115,Haldun,Roccetti,Staff,1998-06-05,1999-05-25
299128,Masanao,Billawala,Technique Leader,1985-10-29,1995-12-20
299161,Lech,Lalonde,Senior Engineer,2001-10-14,2001-11-24
299164,Paddy,Rosca,Engineer,1988-01-08,1990-02-14
299170,Moty,Varman,Technique Leader,1986-09-16,1992-05-31
299172,Debatosh,Terekhov,Senior Engineer,1991-09-13,1991-11-18
299185,Felicidad,Hennings,Staff,1990-03-03,1991-01-11
299197,Arne,Gargeya,Engineer,1989-12-20,1995-10-13
299200,Mamdouh,Fordan,Engineer,1987-01-13,1992-02-12
299234,Roddy,Luga,Senior Staff,1996-03-25,2000-07-25
299245,Ghassan,Valiente,Senior Staff,1985-11-09,2002-02-28
299247,Takushi,Tchuente,Staff,1986-12-28,1989-07-05
299267,Etsuo,Auyong,Technique Leader,1986-06-29,1989-04-01
299269,Nevin,Bernatsky,Senior Staff,1992-01-04,1995-07-26
299286,Shuji,Hockney,Engineer,1992-03-13,1996-01-30
299294,Qingxiang,Cairo,Senior Staff,2000-01-19,2002-05-12
299300,Shahar,Nourani,Senior Staff,1993-06-17,2000-02-21
299314,Shietung,Dayang,Staff,1993-09-23,1996-03-05
299330,Raimond,Isaak,Staff,1994-02-25,2000-05-10
299389,Sangeeta,Peck,Senior Engineer,1999-09-14,2001-09-02
299399,Fai,Edelhoff,Senior Engineer,1987-04-24,1995-09-02
299461,Mart,Roison,Engineer,1998-07-24,1999-01-22
299494,Zhiguo,Belinskaya,Engineer,1998-09-10,2000-02-17
299516,Moheb,Selvestrel,Staff,1996-04-25,2000-08-12
299544,Mohit,Sankaranarayanan,Staff,1995-10-05,1998-07-04
299550,Katsuyuki,Farrar,Technique Leader,1990-02-06,1993-12-15
299571,Lihong,Bratsberg,Staff,1995-03-06,1997-02-19
299594,Claudi,Dredge,Staff,1999-05-09,1999-09-05
299607,Yuqun,Puppe,Staff,1998-03-13,2000-02-25
299635,Susanna,Paciorek,Senior Engineer,1991-10-16,1994-10-26
299644,Arun,Walstra,Engineer,1998-09-24,1999-01-27
299676,Gadiel,Christ,Senior Staff,1991-02-24,1996-02-26
299691,Leif,Percebois,Senior Engineer,1987-06-04,1993-08-07
299717,Sadun,Gurbaxani,Engineer,1996-05-14,2001-11-11
299744,Hyuckchul,Gist,Staff,1999-04-12,1999-07-11
299752,Toong,Morris,Engineer,1998-12-06,1998-12-13
299758,Paraskevi,Nyanchama,Senior Staff,1999-04-24,2001-03-10
299765,Filipe,Bain,Assistant Engineer,1985-04-24,1985-09-23
299783,Qingxiang,Raney,Staff,1989-05-26,1994-08-06
299791,Kien,Fordan,Engineer,1994-05-04,1999-05-11
299804,Shrikanth,Dechter,Engineer,1998-12-25,2001-05-27
299818,Hyuncheol,Einsfeld,Staff,1990-01-31,1990-11-02
299842,Fusako,Marrakchi,Engineer,1991-08-21,1995-07-05
299870,Arlette,Rattan,Staff,1998-05-28,1999-10-21
299877,Leandro,Czap,Senior Engineer,1999-09-22,2002-02-20
299887,Sadegh,Dayana,Engineer,1989-11-01,1997-11-08
299917,Susanta,Murtafg,Engineer,1994-09-23,2000-07-01
299942,Kish,Delgrande,Staff,1991-11-16,1999-07-22
299987,Temple,Taubman,Engineer,1992-04-28,1995-03-12
